274,213,133509
731,1271,133509
170,981,133509
383,1242,133519
651,1043,133519
726,1276,133519
736,1278,133519
775,902,133519
38,1053,133519
140,712,133519
516,1000,133529
796,108,133529
20,145,133529
21,727,133529
193,829,133529
383,1242,133529
466,836,133539
490,79,133539
651,1043,133539
679,957,133539
731,1271,133539
738,1273,133539
746,1273,133550
165,528,133550
218,826,133550
299,1078,133550
379,888,133550
644,633,133550
727,1278,133550
731,1269,133560
88,44,133560
140,712,133560
205,874,133560
466,836,133560
553,597,133560
748,1266,133570
74,749,133570
154,847,133570
381,312,133570
598,803,133570
321,365,133570
734,1264,133580
742,1275,133580
383,1155,133580
165,528,133580
455,18,133580
516,1000,133591
624,838,133591
733,1268,133591
734,1264,133591
746,1252,133591
74,749,133591
136,697,133601
198,507,133601
253,1091,133601
363,625,133601
383,1155,133601
729,1279,133601
730,1272,133601
734,1279,133611
735,1272,133611
738,1271,133611
742,1275,133611
165,528,133611
227,557,133611
360,872,133621
445,961,133621
587,87,133621
716,770,133621
726,1277,133621
752,220,133621
136,697,133621
159,1235,133632
193,829,133632
310,949,133632
314,700,133632
610,610,133632
733,1272,133632
40,721,133642
626,981,133642
740,1277,133642
779,1257,133642
795,863,133652
695,1243,133652
40,721,133652
170,981,133652
738,1270,133662
111,706,133662
742,1278,133662
779,1257,133662
695,1243,133662
475,42,133672
795,863,133672
15,909,133672
752,220,133672
668,302,133672
354,599,133683
278,442,133683
464,1113,133683
535,702,133683
620,701,133683
772,212,133683
798,45,133693
111,706,133693
474,175,133693
508,418,133693
527,1272,133693
668,302,133693
746,1252,133703
161,1045,133703
335,721,133703
354,599,133703
505,667,133703
538,332,133703
706,1186,133703
274,436,133713
278,442,133713
464,1113,133713
475,42,133713
487,991,133713
535,702,133713
546,1102,133724
728,1279,133724
729,1273,133724
772,212,133724
76,786,133724
318,441,133724
505,667,133724
592,1217,133734
737,1273,133734
737,1274,133734
79,776,133734
264,1171,133734
476,938,133734
532,791,133734
578,405,133744
613,18,133744
692,263,133744
746,1279,133744
60,305,133744
154,847,133744
244,384,133754
626,981,133754
730,1267,133754
737,1273,133754
762,699,133754
88,44,133754
232,363,133754
500,924,133765
585,809,133765
483,1148,133765
170,981,133765
45,1136,133765
340,49,133775
389,899,133775
452,69,133775
530,936,133775
581,99,133775
743,1227,133775
128,76,133785
82,590,133785
283,933,133785
483,1148,133785
154,1100,133785
244,384,133785
308,1154,133795
737,1241,133795
100,896,133795
613,18,133795
535,1269,133795
170,981,133795
340,49,133806
5,627,133806
45,1136,133806
82,590,133806
154,1100,133806
283,933,133806
310,748,133816
586,136,133816
31,381,133816
70,813,133816
135,139,133816
436,626,133816
455,722,133826
604,581,133826
613,18,133826
729,1245,133826
5,627,133826
40,436,133826
539,12,133836
708,499,133836
31,381,133836
170,981,133836
191,848,133836
353,557,133836
353,1245,133836
436,626,133836
525,968,133847
535,1269,133847
567,181,133847
586,136,133847
613,18,133847
726,1269,133847
727,822,133857
734,1270,133857
736,1271,133857
744,1265,133857
750,893,133857
124,413,133857
337,1185,133857
353,557,133867
381,312,133867
389,899,133867
458,919,133867
525,968,133867
661,639,133867
692,263,133877
708,499,133877
744,1265,133877
776,1234,133877
234,670,133877
321,365,133877
334,584,133888
336,527,133888
337,555,133888
458,919,133888
539,12,133888
604,581,133888
727,822,133888
729,1278,133898
738,1276,133898
740,1274,133898
156,1126,133898
250,752,133898
319,499,133898
327,704,133908
334,584,133908
337,555,133908
479,805,133908
481,707,133908
499,169,133908
701,356,133908
731,1279,133918
107,1213,133918
146,267,133918
307,175,133918
366,830,133918
393,908,133918
532,791,133928
587,1015,133928
725,1272,133928
729,1245,133928
739,1275,133928
760,1006,133928
129,156,133939
261,1117,133939
455,722,133939
517,510,133939
594,130,133939
628,396,133939
631,170,133939
635,591,133949
710,532,133949
736,1267,133949
745,824,133949
122,946,133949
157,605,133949
164,280,133959
393,908,133959
400,1145,133959
437,1197,133959
462,692,133959
513,1059,133959
532,791,133959
547,934,133969
549,563,133969
658,18,133969
684,177,133969
739,1275,133969
772,394,133969
789,267,133980
3,914,133980
130,342,133980
255,1040,133980
303,493,133980
307,175,133980
525,882,133990
656,743,133990
715,128,133990
727,1270,133990
727,1276,133990
734,1277,133990
797,152,133990
24,332,133990
109,571,134000
136,96,134000
233,761,134000
270,1167,134000
296,1268,134000
435,861,134000
511,1017,134010
545,465,134010
656,743,134010
720,807,134010
721,447,134010
727,1270,134010
734,1263,134010
737,1274,134021
746,1279,134021
772,394,134021
69,1025,134021
70,109,134021
118,841,134021
157,605,134031
227,190,134031
308,1228,134031
353,1245,134031
389,1191,134031
445,961,134031
516,1032,134041
726,759,134041
735,1271,134041
4,84,134041
105,39,134041
109,571,134041
356,404,134041
359,158,134051
508,557,134051
738,1272,134051
739,1251,134051
758,798,134051
65,259,134051
80,877,134062
274,661,134062
308,1228,134062
550,662,134062
21,1272,134062
390,468,134062
274,436,134062
45,386,134072
339,917,134072
80,877,134072
734,1271,134072
665,527,134082
508,557,134082
189,1066,134082
45,386,134082
103,323,134092
247,521,134092
274,436,134092
734,1271,134092
189,1066,134103
376,146,134103
103,323,134103
247,521,134103
665,527,134103
65,259,134103
508,557,134113
274,436,134113
390,468,134113
734,1271,134113
279,585,134123
617,421,134123
712,863,134123
27,621,134123
593,553,134123
676,66,134123
133,414,134133
172,974,134133
247,988,134133
661,1112,134133
729,1276,134133
45,386,134133
339,917,134133
390,468,134144
503,1046,134144
509,714,134144
552,1155,134144
590,162,134144
593,553,134144
617,421,134154
728,1273,134154
731,1231,134154
745,568,134154
27,621,134154
53,733,134154
274,436,134154
497,728,134164
508,557,134164
527,337,134164
416,245,134164
435,861,134164
590,162,134164
188,1050,134174
339,917,134174
579,47,134174
97,223,134174
133,414,134174
514,509,134174
608,193,134184
500,435,134184
9,547,134184
617,421,134184
379,1206,134184
435,861,134195
541,1022,134195
638,317,134195
667,1179,134195
730,1278,134195
194,974,134195
398,757,134205
579,47,134205
617,421,134205
9,547,134205
94,783,134205
397,602,134205
490,1020,134205
58,168,134215
107,888,134215
433,821,134215
518,384,134215
692,1033,134215
737,1268,134215
366,830,134225
379,1206,134225
500,435,134225
777,606,134225
64,219,134225
690,455,134225
730,1274,134236
514,509,134236
502,757,134236
692,1033,134236
43,806,134236
115,494,134246
232,830,134246
464,1214,134246
601,326,134246
680,119,134246
690,455,134246
763,363,134256
777,606,134256
10,124,134256
61,1003,134256
64,219,134256
93,770,134256
160,1143,134256
208,107,134266
232,471,134266
249,715,134266
273,555,134266
308,1154,134266
464,1214,134266
502,757,134277
503,1046,134277
514,509,134277
619,1250,134277
676,732,134277
738,1263,134277
43,806,134277
184,729,134287
308,1045,134287
468,479,134287
662,687,134287
741,1277,134287
668,89,134297
733,1270,134297
526,870,134297
79,1203,134307
448,376,134307
702,868,134307
753,299,134307
791,862,134307
792,683,134307
69,1025,134318
79,1203,134318
626,981,134318
633,258,134318
635,505,134318
668,89,134318
745,202,134318
784,631,134328
34,373,134328
514,620,134328
526,870,134328
744,838,134328
443,275,134328
541,1022,134338
761,247,134338
259,1239,134338
472,624,134338
619,1250,134338
653,949,134338
741,728,134348
745,568,134348
115,494,134348
145,971,134348
174,1212,134348
744,838,134348
259,1239,134348
463,56,134359
702,868,134359
541,1022,134359
559,10,134359
159,1065,134359
491,1116,134359
519,863,134369
740,1276,134369
48,329,134369
416,189,134369
670,874,134369
767,733,134369
493,322,134379
719,447,134379
3,914,134379
159,1065,134379
456,949,134379
464,1250,134379
468,479,134389
491,1116,134389
559,10,134389
702,868,134389
719,447,134389
183,903,134389
286,228,134400
416,189,134400
680,1,134400
741,728,134400
94,783,134400
124,728,134410
519,863,134410
670,874,134410
767,733,134410
650,323,134410
518,384,134420
541,1022,134420
170,981,134420
514,620,134420
631,119,134420
726,1278,134420
734,1269,134430
735,1270,134430
758,798,134430
66,32,134430
75,1103,134430
124,728,134430
349,266,134440
443,275,134440
462,692,134440
553,263,134440
580,649,134440
594,130,134440
599,643,134440
623,1109,134451
631,119,134451
702,906,134451
728,1277,134451
734,1269,134451
735,1270,134451
765,577,134461
3,914,134461
66,32,134461
84,1200,134461
94,783,134461
255,747,134461
401,160,134461
421,737,134471
431,69,134471
509,476,134471
514,294,134471
648,899,134471
649,28,134471
660,823,134481
727,1274,134481
728,1278,134481
728,1279,134481
737,1241,134481
737,1274,134481
741,728,134481
761,247,134481
147,927,134492
170,981,134492
398,311,134492
412,550,134492
552,888,134492
655,1154,134492
661,809,134492
695,1060,134502
698,1089,134502
763,1109,134502
15,909,134502
70,588,134502
108,1,134502
143,697,134512
306,1185,134512
474,46,134512
635,591,134512
650,323,134512
737,1278,134512
218,478,134512
167,468,134522
736,1279,134522
73,770,134522
152,436,134522
306,1185,134522
444,725,134533
75,1103,134533
737,1278,134533
758,798,134533
6,589,134533
533,1125,134533
87,71,134543
188,1050,134543
305,501,134543
514,620,134553
152,436,134553
87,71,134553
444,725,134563
83,215,134563
590,5,134563
26,715,134563
237,724,134563
305,501,134574
514,620,134574
715,716,134574
727,1273,134574
758,798,134574
175,489,134574
186,580,134584
188,1050,134584
195,144,134584
328,926,134584
444,725,134584
590,5,134584
702,246,134584
714,936,134594
736,1120,134594
73,770,134594
83,215,134594
161,38,134594
175,489,134594
191,88,134604
237,724,134604
472,624,134604
167,468,134604
405,619,134604
688,42,134604
590,5,134615
739,1279,134615
177,951,134625
233,1232,134625
245,1246,134625
265,4,134635
646,277,134635
794,1171,134635
362,32,134635
616,881,134635
25,35,134645
757,1182,134645
386,701,134645
537,599,134645
590,5,134645
739,1279,134645
751,1269,134656
76,684,134656
177,951,134656
198,507,134656
434,643,134656
616,881,134656
735,1267,134656
770,826,134666
794,1171,134666
29,473,134666
181,1215,134666
265,4,134666
386,1239,134666
413,323,134676
464,625,134676
464,1166,134676
521,1245,134676
537,599,134676
652,367,134676
744,308,134676
757,1182,134686
758,798,134686
25,35,134686
48,872,134686
156,359,134686
162,836,134686
177,286,134686
199,676,134696
233,1232,134696
246,703,134696
249,611,134696
255,548,134696
261,510,134696
321,119,134707
325,710,134707
350,917,134707
400,1253,134707
408,197,134707
508,105,134707
517,890,134707
545,679,134717
556,1043,134717
583,800,134717
590,5,134717
620,311,134717
630,224,134717
636,1020,134727
641,988,134727
647,27,134727
662,711,134727
694,303,134727
700,912,134727
703,1003,134737
707,139,134737
714,1173,134737
724,1277,134737
726,1278,134737
728,1272,134737
728,1276,134737
731,1268,134737
735,1267,134748
736,1270,134748
741,1241,134748
747,223,134748
753,1082,134748
757,742,134748
8,1078,134758
11,832,134758
18,212,134758
34,768,134758
96,1143,134758
107,830,134758
108,82,134758
138,622,134768
147,125,134768
155,950,134768
162,836,134768
186,580,134768
255,79,134768
264,426,134778
296,681,134778
325,279,134778
359,2,134778
368,879,134778
370,205,134778
386,701,134789
386,1239,134789
416,122,134789
421,670,134789
427,549,134789
429,154,134789
447,1145,134789
460,799,134789
508,105,134799
514,620,134799
528,263,134799
529,203,134799
546,451,134799
549,870,134799
582,303,134809
636,972,134809
688,42,134809
715,128,134809
718,688,134809
727,1267,134809
728,1276,134809
731,193,134819
733,1269,134819
735,1266,134819
737,1272,134819
738,1275,134819
740,369,134819
779,192,134830
791,312,134830
796,1248,134830
6,136,134830
30,703,134830
34,645,134830
88,677,134840
94,1155,134840
96,670,134840
107,830,134840
136,805,134840
152,436,134840
176,252,134840
233,858,134850
242,589,134850
263,334,134850
266,74,134850
296,6,134850
296,681,134850
356,601,134850
409,710,134860
412,386,134860
432,1027,134860
458,1108,134860
469,429,134860
491,178,134860
498,785,134860
502,30,134871
545,1125,134871
546,451,134871
562,657,134871
568,686,134871
570,944,134871
603,58,134881
616,910,134881
624,838,134881
662,865,134881
694,303,134881
703,524,134881
720,550,134891
727,1271,134891
727,1277,134891
729,1275,134891
730,1273,134891
731,885,134891
735,1273,134891
738,1274,134891
739,1216,134901
743,795,134901
772,951,134901
798,555,134901
8,358,134901
15,1015,134901
25,105,134912
29,544,134912
32,654,134912
35,859,134912
76,684,134912
89,646,134912
90,11,134912
92,946,134922
106,905,134922
117,1046,134922
133,819,134922
144,926,134922
157,353,134922
160,539,134932
161,1045,134932
191,1237,134932
207,973,134932
259,557,134932
260,1013,134932
275,928,134942
284,413,134942
292,1193,134942
312,1026,134942
321,293,134942
335,201,134942
362,32,134942
366,463,134952
459,1192,134952
496,1174,134952
499,807,134952
508,144,134952
523,290,134952
524,1152,134963
533,1125,134963
548,937,134963
581,619,134963
610,597,134963
612,533,134963
616,910,134963
621,528,134973
642,452,134973
646,277,134973
649,362,134973
652,528,134973
683,366,134973
697,404,134983
727,1276,134983
728,574,134983
728,829,134983
731,913,134983
736,1273,134983
737,71,134983
737,1278,134983
738,1273,134993
739,1262,134993
740,993,134993
740,1275,134993
742,513,134993
747,443,134993
751,1258,134993
779,205,134993
790,394,135004
8,341,135004
11,832,135004
15,1015,135004
36,1244,135004
49,964,135004
57,83,135014
58,168,135014
58,487,135014
74,565,135014
92,946,135014
104,1247,135014
115,67,135014
142,1037,135014
145,363,135024
177,702,135024
182,708,135024
236,1001,135024
279,585,135024
284,1007,135024
288,91,135034
302,855,135034
339,956,135034
344,210,135034
364,558,135034
379,1120,135034
406,1153,135045
430,937,135045
431,72,135045
445,201,135045
447,1224,135045
505,1251,135045
511,1227,135045
512,1075,135055
518,655,135055
552,82,135055
562,1244,135055
574,1000,135055
589,48,135055
590,1027,135065
601,916,135065
639,322,135065
655,1078,135065
691,114,135065
697,404,135065
704,308,135065
710,458,135075
712,64,135075
727,1277,135075
729,1279,135075
731,913,135075
733,1273,135075
735,1264,135086
736,1274,135086
749,1277,135086
755,335,135086
760,496,135086
775,861,135086
789,630,135096
790,976,135096
4,652,135096
15,424,135096
17,193,135096
25,1147,135096
50,1140,135096
60,305,135106
78,811,135106
83,1095,135106
89,981,135106
94,6,135106
97,433,135106
119,372,135116
132,255,135116
156,456,135116
159,222,135116
160,382,135116
183,816,135116
200,452,135116
204,975,135127
224,253,135127
224,494,135127
239,772,135127
241,1213,135127
255,740,135127
266,865,135127
276,1094,135137
282,869,135137
311,315,135137
321,946,135137
327,1002,135137
341,776,135137
357,1152,135147
368,703,135147
401,1279,135147
412,133,135147
499,0,135147
504,276,135147
541,587,135147
565,1083,135157
570,341,135157
572,599,135157
588,1263,135157
612,1241,135157
621,523,135157
629,672,135168
636,84,135168
647,358,135168
655,774,135168
678,230,135168
679,1015,135168
698,322,135168
698,1089,135168
703,1074,135178
708,634,135178
710,1051,135178
712,863,135178
725,285,135178
732,1271,135178
734,1268,135188
735,1272,135188
735,1274,135188
736,1272,135188
741,1273,135188
772,844,135188
784,631,135188
18,1218,135198
26,715,135198
39,52,135198
56,1035,135198
59,1081,135198
61,427,135198
84,1200,135198
100,655,135208
146,916,135208
172,974,135208
207,30,135208
209,365,135208
224,802,135208
229,97,135219
246,1162,135219
255,443,135219
271,240,135219
280,203,135219
305,168,135219
327,1002,135219
438,189,135229
503,238,135229
535,894,135229
569,864,135229
601,968,135229
621,1082,135229
662,687,135239
735,1268,135239
735,1271,135239
737,1273,135239
742,1261,135239
7,970,135239
50,531,135239
60,518,135249
90,258,135249
117,468,135249
176,965,135249
210,747,135249
230,1022,135249
241,610,135249
301,836,135260
319,310,135260
324,895,135260
334,645,135260
445,406,135260
458,149,135260
461,1086,135270
479,1054,135270
590,66,135270
640,76,135270
653,949,135270
726,713,135270
726,1273,135270
728,822,135270
728,1274,135270
739,1274,135280
743,1273,135280
752,1268,135280
763,1109,135280
776,1201,135280
50,531,135280
129,354,135290
195,313,135290
200,452,135290
264,1171,135290
265,519,135290
338,16,135290
373,1227,135301
375,828,135301
461,1086,135301
490,1261,135301
495,492,135301
565,361,135301
621,650,135301
725,1270,135311
726,1279,135311
731,1279,135311
754,705,135311
775,472,135311
357,792,135311
371,557,135321
375,828,135321
498,664,135321
532,9,135321
598,898,135321
681,674,135321
782,518,135321
39,199,135331
69,521,135331
165,961,135331
175,1123,135331
303,964,135331
328,1221,135331
400,1097,135342
432,303,135342
490,79,135342
507,1026,135342
640,821,135342
725,720,135342
727,1272,135352
728,1277,135352
734,1275,135352
743,1271,135352
758,315,135352
45,450,135352
118,545,135352
172,93,135362
282,94,135362
338,16,135362
371,557,135362
452,745,135362
532,9,135362
562,1109,135372
689,1137,135372
694,537,135372
739,1273,135372
745,1239,135372
779,1002,135372
793,378,135372
6,589,135383
35,884,135383
73,254,135383
148,1135,135383
175,1123,135383
177,15,135383
218,766,135393
378,340,135393
400,1097,135393
411,88,135393
428,475,135393
469,166,135393
499,183,135403
692,866,135403
727,1278,135403
728,1270,135403
728,1275,135403
29,288,135403
78,722,135403
100,818,135403
124,687,135413
156,105,135413
382,909,135413
393,308,135413
397,955,135413
504,459,135413
591,111,135424
728,1275,135424
736,1275,135424
743,1261,135424
6,589,135424
14,838,135424
81,246,135424
103,312,135434
127,903,135434
167,638,135434
239,1261,135434
374,91,135434
469,166,135434
519,884,135444
569,95,135444
106,963,135444
640,821,135444
755,470,135444
621,1082,135454
634,638,135454
667,948,135454
451,314,135464
168,510,135464
234,1086,135464
634,638,135475
667,948,135475
731,1270,135475
90,968,135475
155,369,135475
234,1086,135475
353,18,135485
381,102,135485
519,884,135485
694,997,135485
720,807,135485
735,559,135485
737,1274,135485
753,1199,135495
769,988,135495
260,240,135495
344,590,135495
718,295,135495
56,102,135495
740,1272,135505
563,156,135505
581,213,135505
743,800,135505
150,218,135505
348,361,135505
728,1276,135505
440,1277,135516
640,124,135516
740,1272,135516
58,1248,135516
110,475,135516
190,327,135516
410,412,135526
464,782,135526
563,156,135526
728,1273,135526
728,1279,135526
55,1177,135526
56,102,135526
86,891,135536
303,556,135536
581,213,135536
694,997,135536
726,1274,135536
737,642,135536
755,470,135536
333,276,135546
388,193,135546
628,247,135546
640,124,135546
665,31,135546
718,295,135546
738,1279,135557
750,40,135557
761,1251,135557
22,85,135557
55,470,135557
58,1248,135557
65,315,135557
88,1278,135567
93,344,135567
162,388,135567
186,1121,135567
190,327,135567
208,635,135567
303,556,135577
306,911,135577
433,793,135577
464,782,135577
477,1155,135577
504,459,135577
532,1007,135587
596,260,135587
609,797,135587
628,258,135587
716,1232,135587
728,1279,135587
729,1272,135587
729,1276,135587
764,487,135598
793,579,135598
35,265,135598
94,17,135598
106,963,135598
140,648,135598
186,3,135608
192,628,135608
200,874,135608
233,1214,135608
236,24,135608
239,1113,135608
279,498,135608
338,977,135618
341,707,135618
360,502,135618
387,1202,135618
399,725,135618
433,793,135618
436,965,135628
440,1277,135628
451,314,135628
452,69,135628
533,367,135628
538,204,135628
614,209,135639
621,906,135639
667,583,135639
682,529,135639
710,214,135639
727,1274,135639
727,1279,135639
736,1269,135639
743,19,135649
750,40,135649
753,601,135649
786,188,135649
8,331,135649
85,376,135649
88,1278,135659
104,63,135659
117,1115,135659
156,693,135659
238,323,135659
333,276,135659
348,361,135659
399,725,135669
401,475,135669
415,1217,135669
479,384,135669
495,492,135669
552,896,135669
584,48,135680
673,883,135680
705,614,135680
739,1278,135680
37,828,135680
122,153,135680
147,1137,135690
150,218,135690
199,676,135690
221,367,135690
229,116,135690
300,646,135690
452,342,135690
480,277,135700
579,525,135700
727,1276,135700
729,1278,135700
733,1275,135700
736,368,135700
736,934,135700
738,1261,135710
747,1270,135710
796,910,135710
22,344,135710
148,1160,135710
238,323,135710
279,498,135710
358,778,135720
400,169,135720
516,1000,135720
592,700,135720
596,43,135720
639,416,135720
691,568,135731
728,1278,135731
729,1275,135731
734,1276,135731
737,1269,135731
737,1276,135731
753,1256,135731
754,923,135741
767,514,135741
778,397,135741
78,1148,135741
115,1182,135741
116,589,135741
117,917,135741
182,708,135751
193,503,135751
226,780,135751
282,94,135751
296,109,135751
325,710,135751
335,1081,135761
353,150,135761
373,1227,135761
405,619,135761
436,1253,135761
465,758,135761
552,896,135761
612,966,135772
629,43,135772
634,293,135772
639,416,135772
649,292,135772
710,73,135772
725,1266,135782
725,1267,135782
727,1277,135782
734,1279,135782
753,92,135782
778,397,135782
60,101,135782
99,262,135792
140,648,135792
151,205,135792
191,337,135792
344,590,135792
387,47,135792
455,185,135792
581,31,135802
591,111,135802
604,355,135802
606,1078,135802
639,702,135802
353,150,135802
487,377,135813
148,1135,135813
204,875,135813
630,53,135813
273,636,135823
590,246,135823
215,441,135823
346,1245,135823
412,133,135823
639,702,135833
159,225,135833
204,875,135833
564,641,135833
585,1022,135833
739,1277,135833
758,279,135843
95,1211,135843
335,69,135843
359,1095,135843
410,1052,135843
487,377,135843
521,584,135843
590,246,135854
630,53,135854
730,1270,135854
732,1265,135854
734,1039,135854
734,1270,135854
758,279,135854
796,1056,135864
16,47,135864
66,459,135864
80,793,135864
105,593,135864
107,1189,135864
112,67,135874
159,225,135874
168,510,135874
215,441,135874
273,636,135874
346,1245,135874
412,133,135874
500,367,135884
500,383,135884
514,810,135884
543,1150,135884
593,543,135884
596,260,135884
729,1277,135884
730,1270,135895
766,123,135895
55,1177,135895
155,1014,135895
171,1175,135895
388,193,135895
580,1144,135895
656,402,135905
729,1279,135905
288,154,135905
462,192,135905
781,1089,135915
280,1115,135915
766,123,135915
79,231,135925
288,154,135925
335,69,135925
511,981,135925
656,402,135925
724,1200,135925
725,1276,135936
739,1277,135936
127,1201,135936
462,192,135936
551,624,135936
679,957,135936
781,1089,135946
139,204,135946
280,1115,135946
575,1012,135946
649,213,135946
733,1272,135946
26,480,135946
459,1221,135956
482,503,135956
509,1124,135956
531,1047,135956
567,766,135956
734,1271,135956
724,1276,135966
709,438,135966
79,231,135976
495,249,135976
769,988,135976
304,266,135976
459,1221,135976
724,1276,135976
69,521,135987
567,766,135987
50,234,135987
53,668,135987
79,231,135987
139,204,135987
495,249,135997
509,1124,135997
709,438,135997
224,702,135997
260,288,135997
272,218,135997
310,939,136007
400,648,136007
444,752,136007
488,1225,136007
495,249,136007
687,15,136007
702,861,136007
726,1276,136017
727,1268,136017
729,1265,136017
737,1275,136017
53,668,136017
224,702,136017
304,266,136028
666,759,136028
145,1083,136028
532,1007,136028
538,867,136028
110,475,136038
290,687,136038
495,249,136038
741,1260,136038
252,1018,136038
512,60,136048
747,1239,136048
28,450,136048
79,807,136048
139,204,136048
145,1083,136048
271,1110,136058
300,700,136058
416,245,136058
418,124,136058
439,1162,136058
495,249,136058
538,867,136058
570,342,136069
716,262,136069
732,1269,136069
733,1278,136069
737,1275,136069
738,1156,136069
739,1275,136079
741,1260,136079
747,1239,136079
99,1108,136079
231,157,136079
290,687,136079
314,120,136079
533,21,136089
586,481,136089
666,759,136089
679,1213,136089
694,661,136089
702,861,136089
725,1275,136099
726,1270,136099
731,1271,136099
71,56,136099
79,807,136099
96,312,136099
252,1018,136110
361,292,136110
484,676,136110
512,60,136110
716,247,136110
727,1273,136110
729,1273,136110
750,959,136120
789,103,136120
22,558,136120
76,9,136120
92,130,136120
211,295,136120
638,100,136130
691,568,136130
730,8,136130
300,700,136130
715,168,136140
373,948,136140
642,724,136140
269,331,136140
53,804,136140
376,384,136140
735,1273,136151
687,559,136151
716,247,136151
300,700,136151
462,644,136151
349,488,136151
786,1223,136161
715,168,136161
33,470,136161
53,804,136161
428,475,136171
642,724,136171
687,559,136171
269,331,136171
390,456,136171
796,1056,136181
151,1086,136181
349,488,136181
613,546,136181
622,118,136181
719,749,136181
736,1273,136192
744,850,136192
755,907,136192
786,1223,136192
585,581,136192
652,60,136192
715,168,136192
40,42,136202
271,1110,136202
390,456,136202
485,511,136202
526,702,136202
552,1155,136202
613,546,136212
728,1279,136212
755,907,136212
90,880,136212
151,1086,136212
269,331,136212
420,644,136222
585,581,136222
726,1277,136222
727,1271,136222
162,388,136222
329,1163,136222
485,511,136222
139,204,136232
274,1171,136232
706,1186,136232
92,362,136243
484,676,136243
272,218,136243
793,579,136253
20,145,136253
618,349,136253
706,1186,136253
79,231,136263
456,715,136263
638,1007,136263
740,1278,136263
333,1045,136263
349,488,136263
431,483,136273
487,449,136273
581,31,136273
618,349,136273
33,470,136273
139,1185,136273
170,838,136273
223,1052,136284
274,1171,136284
325,623,136284
580,1144,136284
638,1007,136284
793,579,136284
20,145,136294
32,907,136294
272,218,136294
410,387,136294
431,483,136294
456,715,136294
463,319,136294
492,383,136304
651,1009,136304
652,368,136304
727,1271,136304
732,1270,136304
734,1269,136304
790,116,136314
92,362,136314
329,1163,136314
440,980,136314
738,1278,136314
740,1270,136314
463,319,136325
651,1009,136325
702,78,136325
735,1272,136325
649,226,136325
786,908,136325
7,1251,136335
721,1269,136335
740,1274,136335
439,9,136335
769,988,136345
649,226,136345
585,1022,136345
723,1276,136345
726,1278,136345
786,908,136355
46,1253,136355
105,671,136355
370,791,136355
444,1080,136355
575,708,136355
629,40,136366
723,1271,136366
733,1277,136366
769,988,136366
7,1251,136366
50,881,136366
79,231,136366
439,9,136376
585,1022,136376
723,1276,136376
735,1248,136376
469,257,136376
641,708,136376
4,1187,136386
319,950,136386
244,1187,136386
202,432,136386
57,239,136396
379,171,136396
469,257,136396
649,226,136396
652,60,136407
202,432,136407
373,948,136407
641,708,136407
719,749,136407
735,1271,136407
21,1185,136417
319,950,136417
379,171,136417
440,630,136417
105,671,136417
57,239,136417
649,226,136427
725,1278,136427
134,981,136427
244,1187,136427
469,257,136427
310,155,136427
721,1269,136437
726,1275,136437
652,60,136437
579,379,136437
595,1102,136437
726,1276,136437
57,239,136448
134,981,136448
177,782,136448
186,1121,136448
494,265,136448
572,835,136448
615,297,136448
735,559,136458
795,10,136458
6,815,136458
310,155,136458
487,449,136458
579,379,136458
260,288,136468
552,1009,136468
303,300,136468
208,635,136468
292,1256,136468
487,449,136478
595,1102,136478
14,171,136478
735,1269,136478
727,1278,136478
303,300,136488
770,277,136488
153,609,136488
338,1233,136488
260,288,136499
376,384,136499
597,830,136499
721,1275,136499
736,1275,136499
731,1264,136499
236,200,136509
393,924,136509
690,387,136509
735,559,136509
764,302,136509
770,277,136509
27,1092,136509
225,308,136519
333,1045,136519
376,384,136519
386,1024,136519
469,257,136519
552,1009,136519
731,1264,136529
735,1274,136529
153,609,136529
236,200,136529
260,288,136529
393,924,136529
410,387,136540
455,243,136540
493,38,136540
532,1007,136540
690,387,136540
721,1269,136540
725,1277,136540
727,1278,136550
728,1277,136550
734,1272,136550
736,148,136550
8,1154,136550
151,1086,136550
225,308,136560
391,462,136560
455,243,136560
484,676,136560
558,1216,136560
652,804,136560
659,606,136560
671,767,136570
9,444,136570
139,204,136570
236,200,136570
736,1271,136570
652,804,136581
572,835,136581
112,910,136581
278,1206,136581
531,865,136581
789,1041,136581
57,239,136591
340,1064,136591
660,493,136591
736,1270,136591
736,1278,136591
771,1225,136591
592,17,136591
738,1275,136601
789,1041,136601
121,90,136601
531,865,136601
57,239,136601
14,509,136601
190,676,136611
225,308,136611
660,493,136611
773,724,136611
4,1187,136611
112,910,136622
340,1064,136622
735,1275,136622
771,1225,136622
190,676,136622
592,17,136632
451,216,136632
96,1115,136632
14,509,136632
225,308,136632
259,626,136632
223,1175,136642
731,1273,136642
451,216,136642
129,701,136652
735,1279,136652
390,1170,136652
139,1185,136652
223,1175,136663
731,1273,136663
764,302,136663
486,280,136663
649,213,136663
657,299,136663
129,701,136673
225,308,136673
301,822,136673
532,1174,136673
101,188,136673
390,1170,136673
256,1117,136683
704,162,136683
486,280,136683
532,1007,136683
764,302,136683
519,1099,136693
580,503,136693
186,3,136693
372,716,136693
90,968,136693
169,1138,136704
330,157,136704
633,1009,136704
119,922,136704
704,162,136704
737,1277,136704
96,1115,136704
480,530,136714
649,213,136714
745,1137,136714
741,1261,136714
208,635,136714
735,1270,136714
372,716,136724
410,957,136724
413,569,136724
452,670,136724
470,1236,136724
556,1246,136724
